order_item_id,order_id,line_number,sku,quantity,unit_price,discount_amount,tax_amount,extended_amount,item_status
ITEM0000300,ORD000187,1,SKU0101,1,970.33,97.03,78.92,952.22,fulfilled
ITEM0000301,ORD000187,2,SKU0152,3,129.56,38.87,32.5,382.31,fulfilled
ITEM0000302,ORD000188,1,SKU0194,1,114.62,0.0,8.84,123.46,fulfilled
ITEM0000303,ORD000188,2,SKU0027,1,162.94,8.15,13.9,168.69,fulfilled
ITEM0000304,ORD000188,3,SKU0220,2,57.22,0.0,10.42,124.86,fulfilled
ITEM0000305,ORD000189,1,SKU0192,3,264.97,0.0,63.17,858.08,fulfilled
ITEM0000306,ORD000189,2,SKU0147,1,1786.06,89.3,124.97,1821.73,fulfilled
ITEM0000307,ORD000189,3,SKU0080,3,33.1,4.97,8.5,102.83,fulfilled
ITEM0000308,ORD000190,1,SKU0049,1,251.23,25.12,22.93,249.04,fulfilled
ITEM0000309,ORD000190,2,SKU0135,2,233.46,23.35,31.85,475.42,fulfilled
ITEM0000310,ORD000190,3,SKU0001,3,231.3,0.0,61.46,755.36,fulfilled
ITEM0000311,ORD000190,4,SKU0148,3,133.31,39.99,25.64,385.58,fulfilled
ITEM0000312,ORD000191,1,SKU0099,2,29.49,0.0,4.66,63.64,fulfilled
ITEM0000313,ORD000191,2,SKU0141,1,360.65,0.0,29.08,389.73,fulfilled
ITEM0000314,ORD000192,1,SKU0174,2,123.73,0.0,18.89,266.35,fulfilled
ITEM0000315,ORD000192,2,SKU0007,3,29.04,8.71,6.44,84.85,fulfilled
ITEM0000316,ORD000193,1,SKU0157,1,463.53,0.0,36.05,499.58,fulfilled
ITEM0000317,ORD000194,1,SKU0084,1,65.95,0.0,5.6,71.55,fulfilled
ITEM0000318,ORD000195,1,SKU0137,1,2097.76,167.82,158.09,2088.03,fulfilled
ITEM0000319,ORD000195,2,SKU0163,1,1043.83,52.19,90.05,1081.69,fulfilled
ITEM0000320,ORD000196,1,SKU0014,1,278.78,0.0,26.79,305.57,fulfilled
ITEM0000321,ORD000197,1,SKU0082,1,431.02,0.0,42.76,473.78,fulfilled
ITEM0000322,ORD000198,1,SKU0115,1,1763.1,176.31,112.22,1699.01,fulfilled
ITEM0000323,ORD000198,2,SKU0088,1,981.78,98.18,87.71,971.31,fulfilled
ITEM0000324,ORD000199,1,SKU0100,1,2035.32,0.0,207.65,2242.97,fulfilled
ITEM0000325,ORD000200,1,SKU0007,3,29.63,4.44,7.16,91.61,fulfilled
ITEM0000326,ORD000201,1,SKU0145,1,563.12,0.0,51.91,615.03,fulfilled
ITEM0000327,ORD000202,1,SKU0030,1,1779.8,88.99,176.65,1867.46,fulfilled
ITEM0000328,ORD000203,1,SKU0059,1,363.57,0.0,27.82,391.39,fulfilled
ITEM0000329,ORD000203,2,SKU0067,1,1537.11,0.0,126.36,1663.47,fulfilled
ITEM0000330,ORD000204,1,SKU0057,1,326.77,0.0,24.0,350.77,fulfilled
ITEM0000331,ORD000204,2,SKU0216,1,179.25,17.93,12.86,174.18,fulfilled
ITEM0000332,ORD000205,1,SKU0184,1,210.41,0.0,21.31,231.72,fulfilled
ITEM0000333,ORD000206,1,SKU0023,1,646.91,51.75,50.15,645.31,fulfilled
ITEM0000334,ORD000206,2,SKU0040,1,84.26,4.21,6.07,86.12,fulfilled
ITEM0000335,ORD000206,3,SKU0039,1,1225.91,122.59,77.48,1180.8,fulfilled
ITEM0000336,ORD000207,1,SKU0050,1,197.85,0.0,15.62,213.47,fulfilled
ITEM0000337,ORD000207,2,SKU0201,3,234.89,56.37,54.94,703.24,fulfilled
ITEM0000338,ORD000208,1,SKU0114,3,177.91,26.69,42.77,549.81,fulfilled
ITEM0000339,ORD000209,1,SKU0112,1,1386.3,0.0,124.59,1510.89,fulfilled
ITEM0000340,ORD000209,2,SKU0137,1,1921.0,192.1,135.25,1864.15,fulfilled
ITEM0000341,ORD000209,3,SKU0190,2,180.51,28.88,32.92,365.06,fulfilled
ITEM0000342,ORD000209,4,SKU0092,3,64.31,0.0,18.5,211.43,fulfilled
ITEM0000343,ORD000210,1,SKU0083,3,140.07,0.0,39.54,459.75,fulfilled
ITEM0000344,ORD000211,1,SKU0143,1,1016.17,0.0,91.21,1107.38,fulfilled
ITEM0000345,ORD000211,2,SKU0110,2,48.71,0.0,9.83,107.25,fulfilled
ITEM0000346,ORD000212,1,SKU0038,1,100.73,0.0,8.22,108.95,fulfilled
ITEM0000347,ORD000212,2,SKU0193,2,250.88,40.14,44.33,505.95,fulfilled
ITEM0000348,ORD000213,1,SKU0089,3,227.1,54.5,46.64,673.44,fulfilled
ITEM0000349,ORD000213,2,SKU0082,1,445.09,0.0,37.3,482.39,fulfilled
ITEM0000350,ORD000213,3,SKU0149,2,80.33,16.07,12.24,156.83,fulfilled
ITEM0000351,ORD000214,1,SKU0085,3,82.72,0.0,18.68,266.84,fulfilled
ITEM0000352,ORD000214,2,SKU0193,2,274.7,54.94,38.99,533.45,fulfilled
ITEM0000353,ORD000215,1,SKU0008,1,37.65,3.77,2.49,36.37,fulfilled
ITEM0000354,ORD000215,2,SKU0195,1,206.11,0.0,20.31,226.42,fulfilled
ITEM0000355,ORD000216,1,SKU0128,1,738.25,0.0,52.86,791.11,fulfilled
ITEM0000356,ORD000216,2,SKU0210,2,123.36,0.0,23.84,270.56,fulfilled
ITEM0000357,ORD000217,1,SKU0029,1,1457.34,116.59,99.45,1440.2,fulfilled
ITEM0000358,ORD000218,1,SKU0080,3,38.37,0.0,10.77,125.88,fulfilled
ITEM0000359,ORD000219,1,SKU0018,3,54.79,0.0,12.02,176.39,fulfilled
ITEM0000360,ORD000219,2,SKU0160,1,778.15,77.81,58.99,759.33,fulfilled
ITEM0000361,ORD000220,1,SKU0145,1,573.11,0.0,40.46,613.57,fulfilled
ITEM0000362,ORD000221,1,SKU0184,2,202.99,0.0,30.62,436.6,fulfilled
ITEM0000363,ORD000222,1,SKU0066,3,158.9,0.0,36.98,513.68,fulfilled
ITEM0000364,ORD000223,1,SKU0188,3,136.62,20.49,40.43,429.8,fulfilled
ITEM0000365,ORD000223,2,SKU0142,2,46.58,0.0,8.49,101.65,fulfilled
ITEM0000366,ORD000223,3,SKU0074,1,772.21,0.0,73.57,845.78,fulfilled
ITEM0000367,ORD000224,1,SKU0040,3,95.49,22.92,26.41,289.96,fulfilled
ITEM0000368,ORD000225,1,SKU0136,1,1143.0,0.0,88.3,1231.3,fulfilled
ITEM0000369,ORD000226,1,SKU0138,1,1226.13,0.0,119.41,1345.54,fulfilled
ITEM0000370,ORD000227,1,SKU0197,1,310.62,0.0,24.99,335.61,fulfilled
ITEM0000371,ORD000228,1,SKU0023,1,623.25,0.0,63.23,686.48,fulfilled
ITEM0000372,ORD000229,1,SKU0138,1,1234.22,123.42,98.65,1209.45,fulfilled
ITEM0000373,ORD000230,1,SKU0170,3,243.2,0.0,55.69,785.29,fulfilled
ITEM0000374,ORD000230,2,SKU0139,3,97.49,0.0,24.28,316.75,fulfilled
ITEM0000375,ORD000231,1,SKU0210,3,128.97,0.0,31.89,418.8,fulfilled
ITEM0000376,ORD000232,1,SKU0110,2,52.96,8.47,8.13,105.58,fulfilled
ITEM0000377,ORD000233,1,SKU0162,2,56.08,0.0,8.08,120.24,fulfilled
ITEM0000378,ORD000233,2,SKU0135,3,251.2,37.68,69.8,785.72,fulfilled
ITEM0000379,ORD000234,1,SKU0215,1,54.31,4.34,3.52,53.49,fulfilled
ITEM0000380,ORD000234,2,SKU0175,1,1539.87,0.0,157.49,1697.36,fulfilled
ITEM0000381,ORD000235,1,SKU0105,1,337.03,0.0,33.64,370.67,fulfilled
ITEM0000382,ORD000235,2,SKU0004,1,72.15,0.0,6.22,78.37,fulfilled
ITEM0000383,ORD000235,3,SKU0152,2,115.42,0.0,23.62,254.46,fulfilled
ITEM0000384,ORD000236,1,SKU0127,1,150.42,7.52,12.76,155.66,fulfilled
ITEM0000385,ORD000237,1,SKU0018,1,57.49,2.87,3.9,58.52,fulfilled
ITEM0000386,ORD000237,2,SKU0028,1,127.37,10.19,11.1,128.28,fulfilled
ITEM0000387,ORD000238,1,SKU0043,1,961.16,96.12,71.19,936.23,fulfilled
ITEM0000388,ORD000238,2,SKU0163,1,1109.07,0.0,110.59,1219.66,fulfilled
ITEM0000389,ORD000239,1,SKU0113,1,639.03,0.0,53.6,692.63,fulfilled
ITEM0000390,ORD000240,1,SKU0164,3,37.31,0.0,11.14,123.07,fulfilled
ITEM0000391,ORD000240,2,SKU0131,3,57.64,0.0,12.95,185.87,fulfilled
ITEM0000392,ORD000241,1,SKU0113,1,747.38,37.37,56.22,766.23,fulfilled
ITEM0000393,ORD000242,1,SKU0070,2,81.04,0.0,13.7,175.78,fulfilled
ITEM0000394,ORD000242,2,SKU0168,1,1491.56,0.0,137.51,1629.07,fulfilled
ITEM0000395,ORD000243,1,SKU0154,2,73.68,0.0,13.72,161.08,fulfilled
ITEM0000396,ORD000243,2,SKU0114,1,193.85,9.69,16.16,200.32,fulfilled
ITEM0000397,ORD000244,1,SKU0031,1,1649.22,0.0,161.61,1810.83,fulfilled
ITEM0000398,ORD000244,2,SKU0097,2,142.42,14.24,20.21,290.81,fulfilled
ITEM0000399,ORD000244,3,SKU0205,3,77.15,0.0,21.35,252.8,fulfilled
ITEM0000400,ORD000245,1,SKU0075,1,145.73,11.66,12.97,147.04,fulfilled
ITEM0000401,ORD000246,1,SKU0053,1,1831.34,0.0,136.84,1968.18,fulfilled
ITEM0000402,ORD000246,2,SKU0160,1,753.7,0.0,68.71,822.41,fulfilled
ITEM0000403,ORD000246,3,SKU0103,1,295.75,0.0,30.65,326.4,fulfilled
ITEM0000404,ORD000247,1,SKU0033,1,13.91,0.0,1.17,15.08,fulfilled
ITEM0000405,ORD000248,1,SKU0029,1,1418.55,141.85,113.66,1390.36,fulfilled
ITEM0000406,ORD000249,1,SKU0135,3,237.44,71.23,53.18,694.27,fulfilled
ITEM0000407,ORD000249,2,SKU0009,1,168.4,0.0,14.58,182.98,fulfilled
ITEM0000408,ORD000249,3,SKU0116,3,38.0,0.0,9.77,123.77,fulfilled
ITEM0000409,ORD000249,4,SKU0074,1,701.35,0.0,72.08,773.43,fulfilled
ITEM0000410,ORD000250,1,SKU0138,1,1244.7,0.0,107.15,1351.85,fulfilled
ITEM0000411,ORD000251,1,SKU0218,2,134.19,0.0,19.13,287.51,fulfilled
ITEM0000412,ORD000252,1,SKU0003,3,113.25,27.18,27.85,340.42,fulfilled
ITEM0000413,ORD000252,2,SKU0072,1,2103.2,210.32,168.25,2061.13,fulfilled
ITEM0000414,ORD000252,3,SKU0129,1,472.56,0.0,39.59,512.15,fulfilled
ITEM0000415,ORD000252,4,SKU0001,1,226.08,11.3,17.83,232.61,fulfilled
ITEM0000416,ORD000253,1,SKU0158,1,783.79,0.0,70.25,854.04,fulfilled
ITEM0000417,ORD000254,1,SKU0074,1,698.85,34.94,54.35,718.26,fulfilled
ITEM0000418,ORD000254,2,SKU0132,1,1516.75,0.0,128.53,1645.28,fulfilled
ITEM0000419,ORD000255,1,SKU0189,1,270.72,13.54,22.91,280.09,fulfilled
ITEM0000420,ORD000256,1,SKU0196,1,413.6,0.0,42.23,455.83,fulfilled
ITEM0000421,ORD000256,2,SKU0105,1,310.25,24.82,23.19,308.62,fulfilled
ITEM0000422,ORD000256,3,SKU0026,3,115.71,0.0,24.83,371.96,fulfilled
ITEM0000423,ORD000257,1,SKU0025,2,137.03,0.0,27.5,301.56,fulfilled
ITEM0000424,ORD000257,2,SKU0140,1,101.18,5.06,8.39,104.51,fulfilled
ITEM0000425,ORD000258,1,SKU0166,1,94.75,0.0,9.06,103.81,fulfilled
ITEM0000426,ORD000259,1,SKU0188,3,115.48,0.0,27.21,373.65,fulfilled
ITEM0000427,ORD000260,1,SKU0131,1,46.12,3.69,3.24,45.67,fulfilled
ITEM0000428,ORD000261,1,SKU0186,1,676.64,0.0,58.01,734.65,fulfilled
ITEM0000429,ORD000262,1,SKU0218,2,150.19,24.03,20.03,296.38,fulfilled
ITEM0000430,ORD000262,2,SKU0128,1,788.33,0.0,63.88,852.21,fulfilled
ITEM0000431,ORD000263,1,SKU0009,1,180.76,0.0,12.76,193.52,fulfilled
ITEM0000432,ORD000264,1,SKU0021,1,1413.3,113.06,111.21,1411.45,fulfilled
ITEM0000433,ORD000265,1,SKU0216,2,182.69,0.0,26.85,392.23,fulfilled
ITEM0000434,ORD000266,1,SKU0057,1,329.18,0.0,23.27,352.45,fulfilled
ITEM0000435,ORD000266,2,SKU0032,4,123.3,49.32,45.62,489.5,fulfilled
ITEM0000436,ORD000266,3,SKU0089,3,215.07,51.62,50.09,643.68,fulfilled
ITEM0000437,ORD000267,1,SKU0088,1,874.37,43.72,82.23,912.88,fulfilled
ITEM0000438,ORD000268,1,SKU0084,1,67.57,0.0,5.91,73.48,fulfilled
ITEM0000439,ORD000268,2,SKU0043,1,1001.3,0.0,97.66,1098.96,fulfilled
ITEM0000440,ORD000269,1,SKU0131,1,53.81,0.0,5.23,59.04,fulfilled
ITEM0000441,ORD000270,1,SKU0183,2,252.36,50.47,39.21,493.46,fulfilled
ITEM0000442,ORD000271,1,SKU0006,2,37.85,0.0,5.6,81.3,fulfilled
ITEM0000443,ORD000272,1,SKU0036,2,131.16,0.0,26.82,289.14,fulfilled
ITEM0000444,ORD000272,2,SKU0076,1,34.39,0.0,2.96,37.35,fulfilled
ITEM0000445,ORD000273,1,SKU0135,3,234.76,35.21,51.73,720.8,fulfilled
ITEM0000446,ORD000274,1,SKU0102,1,569.87,45.59,52.41,576.69,fulfilled
ITEM0000447,ORD000275,1,SKU0102,1,556.02,44.48,40.36,551.9,fulfilled
ITEM0000448,ORD000276,1,SKU0086,2,88.53,17.71,13.66,173.01,fulfilled
ITEM0000449,ORD000277,1,SKU0165,1,38.46,3.85,2.58,37.19,fulfilled
ITEM0000450,ORD000277,2,SKU0141,1,378.04,18.9,32.54,391.68,fulfilled
ITEM0000451,ORD000278,1,SKU0014,2,268.85,0.0,40.28,577.98,fulfilled
ITEM0000452,ORD000278,2,SKU0101,1,1007.53,0.0,89.91,1097.44,fulfilled
ITEM0000453,ORD000278,3,SKU0046,1,121.16,0.0,9.41,130.57,fulfilled
ITEM0000454,ORD000279,1,SKU0170,1,240.28,0.0,17.6,257.88,fulfilled
ITEM0000455,ORD000279,2,SKU0063,2,232.16,23.22,38.86,479.96,fulfilled
ITEM0000456,ORD000280,1,SKU0182,2,237.67,38.03,38.64,475.95,fulfilled
ITEM0000457,ORD000281,1,SKU0094,2,15.29,0.0,2.48,33.06,fulfilled
ITEM0000458,ORD000282,1,SKU0170,3,236.5,0.0,73.39,782.89,fulfilled
ITEM0000459,ORD000283,1,SKU0140,2,119.68,0.0,19.56,258.92,fulfilled
ITEM0000460,ORD000283,2,SKU0024,1,333.91,0.0,27.71,361.62,fulfilled
ITEM0000461,ORD000284,1,SKU0044,1,493.6,0.0,47.47,541.07,fulfilled
ITEM0000462,ORD000284,2,SKU0155,1,121.66,9.73,10.79,122.72,fulfilled
ITEM0000463,ORD000285,1,SKU0075,1,137.35,0.0,12.33,149.68,fulfilled
ITEM0000464,ORD000285,2,SKU0003,1,115.4,11.54,10.5,114.36,fulfilled
ITEM0000465,ORD000286,1,SKU0192,2,244.59,0.0,37.39,526.57,fulfilled
ITEM0000466,ORD000287,1,SKU0119,1,138.01,6.9,10.21,141.32,fulfilled
ITEM0000467,ORD000288,1,SKU0049,1,233.6,0.0,21.26,254.86,fulfilled
ITEM0000468,ORD000289,1,SKU0219,2,17.99,0.0,2.78,38.76,fulfilled
ITEM0000469,ORD000290,1,SKU0082,1,449.04,35.92,30.0,443.12,fulfilled
ITEM0000470,ORD000291,1,SKU0188,3,131.84,0.0,36.79,432.31,fulfilled
ITEM0000471,ORD000291,2,SKU0184,3,228.76,0.0,52.11,738.39,fulfilled
ITEM0000472,ORD000292,1,SKU0063,3,209.34,0.0,55.1,683.12,fulfilled
ITEM0000473,ORD000293,1,SKU0083,3,141.22,0.0,42.43,466.09,fulfilled
ITEM0000474,ORD000293,2,SKU0180,3,83.98,25.19,22.29,249.04,fulfilled
ITEM0000475,ORD000293,3,SKU0044,1,460.01,36.8,44.15,467.36,fulfilled
ITEM0000476,ORD000293,4,SKU0086,3,79.42,11.91,16.31,242.66,fulfilled
ITEM0000477,ORD000294,1,SKU0007,1,30.32,3.03,1.92,29.21,fulfilled
ITEM0000478,ORD000294,2,SKU0083,1,136.35,10.91,10.36,135.8,fulfilled
ITEM0000479,ORD000295,1,SKU0151,1,438.44,43.84,32.38,426.98,fulfilled
ITEM0000480,ORD000296,1,SKU0014,3,266.88,40.03,74.57,835.18,fulfilled
ITEM0000481,ORD000297,1,SKU0005,2,138.89,27.78,17.58,267.58,fulfilled
ITEM0000482,ORD000298,1,SKU0120,1,1545.27,0.0,142.78,1688.05,fulfilled
ITEM0000483,ORD000298,2,SKU0126,2,31.62,0.0,4.47,67.71,fulfilled
ITEM0000484,ORD000298,3,SKU0011,2,98.57,0.0,15.07,212.21,fulfilled
ITEM0000485,ORD000299,1,SKU0140,1,110.26,5.51,8.16,112.91,fulfilled
ITEM0000486,ORD000300,1,SKU0040,2,90.19,0.0,15.01,195.39,fulfilled
ITEM0000487,ORD000300,2,SKU0149,1,77.44,0.0,5.46,82.9,fulfilled
ITEM0000488,ORD000301,1,SKU0138,1,1221.47,0.0,99.84,1321.31,fulfilled
ITEM0000489,ORD000302,1,SKU0153,1,1982.65,0.0,181.3,2163.95,fulfilled
ITEM0000490,ORD000302,2,SKU0024,1,302.75,30.28,28.27,300.74,fulfilled
ITEM0000491,ORD000303,1,SKU0071,2,230.76,23.08,37.46,475.9,fulfilled
ITEM0000492,ORD000303,2,SKU0112,1,1319.65,0.0,99.75,1419.4,fulfilled
ITEM0000493,ORD000304,1,SKU0131,2,48.04,0.0,7.35,103.43,fulfilled
ITEM0000494,ORD000305,1,SKU0056,1,1546.62,0.0,143.18,1689.8,fulfilled
ITEM0000495,ORD000305,2,SKU0121,3,97.84,23.48,25.55,295.59,fulfilled
ITEM0000496,ORD000306,1,SKU0019,1,331.0,0.0,27.59,358.59,fulfilled
ITEM0000497,ORD000306,2,SKU0071,3,250.88,0.0,68.66,821.3,fulfilled
ITEM0000498,ORD000307,1,SKU0139,3,83.47,12.52,23.96,261.85,fulfilled
ITEM0000499,ORD000307,2,SKU0131,3,50.08,7.51,12.87,155.6,fulfilled
ITEM0000500,ORD000307,3,SKU0151,1,489.97,0.0,45.24,535.21,fulfilled
ITEM0000501,ORD000308,1,SKU0090,1,1514.78,75.74,133.26,1572.3,fulfilled
ITEM0000502,ORD000308,2,SKU0072,1,2198.85,175.91,148.89,2171.83,fulfilled
ITEM0000503,ORD000309,1,SKU0089,3,236.8,0.0,56.75,767.15,fulfilled
ITEM0000504,ORD000310,1,SKU0089,2,230.33,0.0,33.96,494.62,fulfilled
ITEM0000505,ORD000310,2,SKU0155,3,127.93,0.0,39.51,423.3,fulfilled
ITEM0000506,ORD000310,3,SKU0110,3,49.55,0.0,11.06,159.71,fulfilled
ITEM0000507,ORD000311,1,SKU0116,2,36.14,0.0,6.98,79.26,fulfilled
ITEM0000508,ORD000311,2,SKU0207,1,1825.13,146.01,151.6,1830.72,fulfilled
ITEM0000509,ORD000312,1,SKU0114,2,187.91,0.0,36.33,412.15,fulfilled
ITEM0000510,ORD000313,1,SKU0004,3,77.57,0.0,20.94,253.65,fulfilled
ITEM0000511,ORD000314,1,SKU0004,1,82.5,6.6,6.31,82.21,fulfilled
ITEM0000512,ORD000315,1,SKU0071,3,227.68,54.64,65.59,693.99,fulfilled
ITEM0000513,ORD000315,2,SKU0189,1,274.24,21.94,26.07,278.37,fulfilled
ITEM0000514,ORD000315,3,SKU0065,1,178.1,8.9,17.06,186.26,fulfilled
ITEM0000515,ORD000315,4,SKU0009,3,165.24,39.66,32.73,488.79,fulfilled
ITEM0000516,ORD000316,1,SKU0196,1,427.99,0.0,44.63,472.62,fulfilled
ITEM0000517,ORD000316,2,SKU0120,1,1361.67,108.93,121.88,1374.62,fulfilled
ITEM0000518,ORD000316,3,SKU0164,3,32.0,0.0,8.75,104.75,fulfilled
ITEM0000519,ORD000316,4,SKU0090,1,1385.4,0.0,144.44,1529.84,fulfilled
ITEM0000520,ORD000317,1,SKU0077,1,752.94,0.0,60.39,813.33,fulfilled
ITEM0000521,ORD000317,2,SKU0080,2,34.89,3.49,5.88,72.17,fulfilled
ITEM0000522,ORD000317,3,SKU0109,1,1155.28,0.0,106.04,1261.32,fulfilled
ITEM0000523,ORD000317,4,SKU0162,1,54.78,2.74,5.17,57.21,fulfilled
ITEM0000524,ORD000318,1,SKU0159,1,139.21,0.0,11.73,150.94,fulfilled
ITEM0000525,ORD000319,1,SKU0115,1,1797.21,0.0,139.57,1936.78,fulfilled
ITEM0000526,ORD000319,2,SKU0105,1,377.26,0.0,31.44,408.7,fulfilled
ITEM0000527,ORD000320,1,SKU0066,2,171.94,27.51,28.2,344.57,fulfilled
ITEM0000528,ORD000320,2,SKU0019,1,351.5,0.0,35.12,386.62,fulfilled
ITEM0000529,ORD000320,3,SKU0155,2,128.11,25.62,18.56,249.16,fulfilled
ITEM0000530,ORD000321,1,SKU0051,1,859.15,42.96,85.49,901.68,fulfilled
ITEM0000531,ORD000322,1,SKU0088,1,1020.09,0.0,96.11,1116.2,fulfilled
ITEM0000532,ORD000322,2,SKU0066,2,166.62,0.0,29.49,362.73,fulfilled
ITEM0000533,ORD000323,1,SKU0017,3,301.72,72.41,80.52,913.27,fulfilled
ITEM0000534,ORD000324,1,SKU0067,1,1618.46,0.0,167.23,1785.69,fulfilled
ITEM0000535,ORD000325,1,SKU0170,2,242.49,24.25,32.64,493.37,fulfilled
ITEM0000536,ORD000326,1,SKU0052,2,43.79,4.38,6.28,89.48,fulfilled
ITEM0000537,ORD000326,2,SKU0196,1,426.29,21.31,31.84,436.82,fulfilled
ITEM0000538,ORD000327,1,SKU0190,3,193.62,0.0,58.56,639.42,fulfilled
ITEM0000539,ORD000328,1,SKU0038,1,94.99,4.75,6.85,97.09,fulfilled
ITEM0000540,ORD000329,1,SKU0110,1,54.82,5.48,4.58,53.92,fulfilled
ITEM0000541,ORD000330,1,SKU0095,1,1608.63,160.86,143.36,1591.13,fulfilled
ITEM0000542,ORD000331,1,SKU0026,2,110.37,0.0,18.37,239.11,fulfilled
ITEM0000543,ORD000332,1,SKU0181,3,115.09,0.0,25.67,370.94,fulfilled
ITEM0000544,ORD000333,1,SKU0087,3,146.29,43.89,37.11,432.09,fulfilled
ITEM0000545,ORD000334,1,SKU0064,1,156.75,0.0,11.39,168.14,fulfilled
ITEM0000546,ORD000335,1,SKU0207,1,1874.94,0.0,162.86,2037.8,fulfilled
ITEM0000547,ORD000335,2,SKU0015,1,520.96,26.05,45.59,540.5,fulfilled
ITEM0000548,ORD000336,1,SKU0003,1,113.5,0.0,11.03,124.53,fulfilled
ITEM0000549,ORD000337,1,SKU0104,1,1599.52,0.0,118.74,1718.26,fulfilled
ITEM0000550,ORD000338,1,SKU0079,1,2142.42,0.0,204.97,2347.39,fulfilled
ITEM0000551,ORD000338,2,SKU0162,2,55.34,0.0,11.2,121.88,fulfilled
ITEM0000552,ORD000339,1,SKU0195,1,216.01,0.0,18.86,234.87,fulfilled
ITEM0000553,ORD000339,2,SKU0035,1,493.25,24.66,42.97,511.56,fulfilled
ITEM0000554,ORD000340,1,SKU0026,1,117.26,11.73,7.63,113.16,fulfilled
ITEM0000555,ORD000341,1,SKU0091,1,2355.51,0.0,242.69,2598.2,fulfilled
ITEM0000556,ORD000341,2,SKU0048,2,113.63,0.0,18.05,245.31,fulfilled
ITEM0000557,ORD000342,1,SKU0108,1,1705.69,0.0,145.05,1850.74,fulfilled
ITEM0000558,ORD000342,2,SKU0013,1,373.0,18.65,31.99,386.34,fulfilled
ITEM0000559,ORD000343,1,SKU0162,3,56.34,8.45,14.15,174.72,fulfilled
ITEM0000560,ORD000343,2,SKU0006,2,37.14,0.0,6.88,81.16,fulfilled
ITEM0000561,ORD000343,3,SKU0033,3,12.82,0.0,3.34,41.8,fulfilled
ITEM0000562,ORD000343,4,SKU0188,1,128.01,12.8,10.94,126.15,fulfilled
ITEM0000563,ORD000344,1,SKU0191,1,2357.41,0.0,228.53,2585.94,fulfilled
ITEM0000564,ORD000345,1,SKU0203,1,40.73,0.0,3.38,44.11,fulfilled
ITEM0000565,ORD000346,1,SKU0030,1,1776.87,177.69,126.15,1725.33,fulfilled
ITEM0000566,ORD000347,1,SKU0128,1,791.1,39.56,78.47,830.01,fulfilled
ITEM0000567,ORD000348,1,SKU0022,2,33.38,0.0,6.38,73.14,fulfilled
ITEM0000568,ORD000349,1,SKU0162,1,52.92,0.0,4.17,57.09,fulfilled
ITEM0000569,ORD000349,2,SKU0003,1,107.22,5.36,8.52,110.38,fulfilled
ITEM0000570,ORD000350,1,SKU0120,1,1374.93,0.0,99.92,1474.85,fulfilled
ITEM0000571,ORD000351,1,SKU0064,1,176.42,0.0,14.27,190.69,fulfilled
ITEM0000572,ORD000351,2,SKU0084,3,67.25,16.14,17.97,203.58,fulfilled
ITEM0000573,ORD000351,3,SKU0199,3,94.64,0.0,28.01,311.93,fulfilled
ITEM0000574,ORD000352,1,SKU0032,2,143.19,0.0,26.7,313.08,fulfilled
ITEM0000575,ORD000352,2,SKU0196,1,439.01,0.0,36.98,475.99,fulfilled
ITEM0000576,ORD000353,1,SKU0118,1,371.31,29.7,28.72,370.33,fulfilled
ITEM0000577,ORD000353,2,SKU0096,3,30.57,0.0,6.52,98.23,fulfilled
ITEM0000578,ORD000354,1,SKU0027,1,147.11,14.71,12.25,144.65,fulfilled
ITEM0000579,ORD000355,1,SKU0113,1,671.33,33.57,52.02,689.78,fulfilled
ITEM0000580,ORD000356,1,SKU0047,1,2001.19,0.0,175.73,2176.92,fulfilled
ITEM0000581,ORD000357,1,SKU0020,3,111.1,33.33,29.39,329.36,fulfilled
ITEM0000582,ORD000357,2,SKU0182,1,260.24,13.01,25.02,272.25,fulfilled
ITEM0000583,ORD000358,1,SKU0046,1,132.89,0.0,13.83,146.72,fulfilled
ITEM0000584,ORD000359,1,SKU0143,1,998.57,0.0,78.89,1077.46,fulfilled
ITEM0000585,ORD000359,2,SKU0147,1,1779.89,88.99,142.41,1833.31,fulfilled
ITEM0000586,ORD000360,1,SKU0034,1,639.44,63.94,53.64,629.14,fulfilled
ITEM0000587,ORD000360,2,SKU0059,1,353.61,0.0,29.83,383.44,fulfilled
ITEM0000588,ORD000361,1,SKU0134,3,81.75,0.0,18.34,263.59,fulfilled
ITEM0000589,ORD000361,2,SKU0151,1,539.84,43.19,38.35,535.0,fulfilled
ITEM0000590,ORD000361,3,SKU0141,1,353.33,17.67,24.24,359.9,fulfilled
ITEM0000591,ORD000362,1,SKU0212,3,266.4,39.96,78.08,837.32,fulfilled
ITEM0000592,ORD000362,2,SKU0079,1,2150.73,0.0,184.88,2335.61,fulfilled
ITEM0000593,ORD000363,1,SKU0051,1,942.65,94.27,76.68,925.06,fulfilled
ITEM0000594,ORD000363,2,SKU0157,1,462.93,0.0,38.97,501.9,fulfilled
ITEM0000595,ORD000363,3,SKU0131,1,56.72,0.0,4.39,61.11,fulfilled
ITEM0000596,ORD000363,4,SKU0016,1,1194.24,0.0,88.82,1283.06,fulfilled
ITEM0000597,ORD000364,1,SKU0063,1,228.6,0.0,19.21,247.81,fulfilled
ITEM0000598,ORD000365,1,SKU0185,2,74.68,7.47,10.1,151.99,fulfilled
ITEM0000599,ORD000366,1,SKU0096,3,25.95,0.0,7.09,84.94,fulfilled
